id,text,label
ransomwhere_notes_1636811729427README_FOR_DECRYPT.txtt_train323,"All your data has been lockedcrypted.
How to unlockdecrypt instruction located in this TOR website: REPLACEDLINK Use TOR browser for access .onion websites. REPLACEDLINK",1
diy_Vacuum Cleaner Subwoofer (Subwoofer com Aspirador de po)_train324,"Introduction: Vacuum Cleaner Subwoofer Subwoofer Com Aspirador De Po
This was an old vacuum cleaner that I had here at REPLACEDLINK could not find the hose and original accessories and the machine was too noisy. It was sometimes used, replacing an air compressor in a drama where I had done the set design.
Was stopped since.
My goal was to turn it into a useful object again. Este era um aspirador de p antigo que eu tinha em casa. No conseguia mais encontrar a mangueira e os acessrios originais e o motor era barulhento demais. Eu o usei algumas vezes, como substituto de um compressor de ar, para inflar um sof, num espetculo em que eu fui cengrafo Frio 36 e Meio.
Desde essa poca ele esteve parado.
Meu objetivo era transformlo em",0
diy_Vacuum Cleaner Subwoofer (Subwoofer com Aspirador de po)_train325,"algo til de novo.
Step 1: Noisy Barulhento
The vacuum seemed to be quite efficient in generating noise. That's what gave me the idea to mount a speaker in the engine block.
The first step was to disassemble the vacuum cleaner, to remove the engine. O aspirador era bastante eficiente no quesito gerao de rudo. Foi isso o que me deu a idia de montar um altofalante no bloco do motor.
O primeiro passo era desmontar o aspirador, para remover o motor.
Step 2: Dismantle the Engine Desmontando O Motor
Once you had removed the engine, now is time to dismantle it. Uma vez que voc retirou o motor, hora de desmontlo.
Step 3: Speaking Falando
I picked this speaker and the capacitor from an old Microsystem. The capacitor is 220F x 16V, in a speaker",0
diy_Vacuum Cleaner Subwoofer (Subwoofer com Aspirador de po)_train326,"of 8, give a Crossover frequency of REPLACEDLINK Using the Calculator of web site: REPLACEDLINK The diameter of speaker is 12cm.
I studied a few ways to insert the speaker in the engine block because it would ensure me less work.
After some testing, I decided to remove the center of the block and put the speaker in this area.
The speaker was a bit loose and had to cut some of EVA rings to secure it better. Eu arranjei este altofalante e o capacitor, que vieram de um velho Microsystem. O capacitor de 220Fx16V, num altofalante de 8, o que nos d uma freqncia Crossover de 90,34Hz, segundo este site aqui: REPLACEDLINK O dimetro do altofalante de 12cm.
Eu estudei algumas maneiras de colocar o altofalante no bloco do motor, porque",0
diy_Vacuum Cleaner Subwoofer (Subwoofer com Aspirador de po)_train327,"eu queria ter certeza de ter pouco trabalho para fazer isso.
Depois de alguns testes, eu decidi remover o centro do bloco para colocar o altofalante nesse espao.
O altofalante ficou com alguma folga e eu cortei uns anis de EVA, para sustentlo melhor.
Step 4: Placing the Capacitor and the Wires Colocando O Capacitor E Os Fios
I put the capacitor in the position of the motor brushes and passed the wires through the center, the position of the motor shaft and secured the support. Coloquei o capacitor no lugar onde ficam as escovas do motor, e passei os fios pelo centro, na posio do eixo do motor. Depois prendi o suporte normalmente.
Step 5: Remount the Engine Remontando O Motor.
Then, I remount the engine and put it on the Vaccum Cleaner",0
diy_Vacuum Cleaner Subwoofer (Subwoofer com Aspirador de po)_train328,"body again. Ento eu remontei o motor e o coloquei no corpo do Aspirador de novo.
Step 6: Finished Acabado
The vaccum cleaner is now noisy, but it is a good thing.
I still put some lighting in place of the button on off. And some cleaning and polishing still needed.
The sound is strong! As REPLACEDLINK Sorry for my bad english. I used google to translate the steps from portuguese. REPLACEDLINK If you want to see other stuff that Ive maded at my home, visit: REPLACEDLINK in portuguese only O aspirador de p agora barulhento, mas isso legal!
Eu ainda vou colocar uma iluminao no lugar do boto Liga e Desliga. E tambm devo limpar e polir o bicho.
O som bem intenso! Como REPLACEDLINK REPLACEDLINK Se voc quiser dar uma conferida nas",0
diy_Vacuum Cleaner Subwoofer (Subwoofer com Aspirador de po)_train329,"outras coisas que eu fiz na minha casa, visite REPLACEDLINK 14 Comments
7 years ago on Introduction
Enfia um tocador mp3 em algum REPLACEDLINK pronto micro system
7 years ago on Introduction
Cara! Aproveita esse motor a pr fazer gerador.
Reply 7 years ago on Introduction
Srgio, o motor ficou sendo usado como esmeril por um bom tempo, mas terminei passando ele para frente.
10 years ago on Introduction
Great idea! I am used to a wood box, so how will the sound be as the speaker is inserted in a thin metal box? Will the metal be set in motion and give som additional sound? Should there be a thin layer of some sort of dead material like gypsum between the speaker and the metal casing?
Is the vacuumcleaner a big enough box?
12 years ago on",0
diy_Vacuum Cleaner Subwoofer (Subwoofer com Aspirador de po)_train330,"Introduction
Welcome to the BIC Bilingual Instructable Club, djairjr. I suggest you to edit your good instructables adding the portuguese version.
Reply 12 years ago on Introduction
Done.
Reply 12 years ago on Introduction
Grande, esa unin latinoamericana! Lstima que nuestra presidenta no le llega ni a los tobillos a REPLACEDLINK Reply 10 years ago on Introduction
Si' Que lastima!
Reply 10 years ago on Introduction
Ni a la Rousseff.
10 years ago on Introduction
I love the concept. I also dig the bilingual text.
My guess is the speaker will sound better if you remove or bypass the capacitor. They are used on midranges and tweeters to block out frequencies that are too LOW for the driver to reproduce a high pass filter.
What you want is a choke, which looks like a big coil of wire, because it",0
diy_Vacuum Cleaner Subwoofer (Subwoofer com Aspirador de po)_train331,"is. It acts as a low pass filter, blocking high frequencies, which will reduce IM distortion essentially low frequencies chopping up higher frequencies.
Time was, one could go to RadioShack and pick up a choke, or a crossover, or even a replacement speaker. Alas, that is no longer the case.
Some surplus houses have crossovers and chokes, Or perhaps you could salvage one from junk a twoway or threeway speaker system.
11 years ago on Introduction
here is your website through googlt translate so now it is english
aqui o seu site atravs Traduz Google ento agora o Ingls REPLACEDLINK REPLACEDLINK 12 years ago on Introduction
It's beautiful! I really like the concept of recycling old industrial design into a new piece of art. Well done!
12 years ago on Introduction
. Very interesting
12 years ago",0
clean_data_prose_261.txt_train332,"The Project Gutenberg EBook of A Dome of ManyColoured Glass, by Amy Lowell This eBook is for the use of anyone anywhere at no cost and with
almost no restrictions whatsoever. You may copy it, give it away or
reuse it under the terms of the Project Gutenberg License included
with this eBook or online at REPLACEDLINK Title: A Dome of ManyColoured Glass Author: Amy Lowell Release Date: July 3, 2008 EBook 261 Language: English Character set encoding: ASCII START OF THIS PROJECT GUTENBERG EBOOK A DOME OF MANYCOLOURED GLASS Produced by A. Light and Linda Bowser A DOME OF MANYCOLOURED GLASS by Amy Lowell American Massachusetts poet and critic 1874 REPLACEDLINK This etext has been transcribed from the 3rd printing 1916,
of the 1912 original REPLACEDLINK Life, like a dome of",0
clean_data_prose_261.txt_train333,"manycoloured glass, Stains the white radiance of Eternity. Shelley, Adonais. Le silence est si grand que mon coeur en frissonne, Seul, le bruit de mes pas sur le pave resonne. Albert Samain. Contents Lyrical Poems Before the Altar Suggested by the Cover of a Volume of Keats's Poems Apples of Hesperides Azure and Gold Petals Venetian Glass Fatigue A Japanese WoodCarving A Little Song Behind a Wall A Winter Ride A Coloured Print by Shokei Song The Fool Errant The Green Bowl Hora Stellatrix Fragment Loon Point Summer Tomorrow to Fresh Woods and Pastures New The Way Diya original title is Greek, Deltaiotapsialpha Roads Teatro Bambino. Dublin, N. H. The Road to Avignon New York at Night A Fairy Tale Crowned To Elizabeth Ward Perkins The Promise of",0
clean_data_prose_261.txt_train334,the Morning Star JK. Huysmans March Evening Sonnets Leisure On Carpaccio's Picture: The Dream of St. Ursula,0
btc_d7e0993b85c2f7af2d874be36c758655_train335,"Stock Market News 5 hours agoNew FTX CEO says lax oversight, bad decisions caused failureWASHINGTON AP Sam BankmanFried, founder and former CEO of the failed cryptocurrency exchange FTX, helped 1,500 Bahamian investors remove 100 million from their accounts while other customers aroundRead Article 7 hours agoFusion breakthrough is a milestone for climate, clean energyWASHINGTON AP Scientists announced Tuesday that they have for the first time produced more energy in a fusion reaction than was used to ignite it a major breakthrough in the decadeslong quest to harness the process that powers the sun. Researchers at the Lawrence Livermore National Laboratory in California achieved the result last week, the Energy Department REPLACEDLINK Article 9 hours agoWhat is Market Structure in Trading? Market structure has been around for as long",0
btc_d7e0993b85c2f7af2d874be36c758655_train336,"as financial markets themselves. However, the core principles are extremely important, especially when it comes to analyzing price movement and identifying trading opportunities. Market structure acts as a guide for understanding upward, downward and sideways REPLACEDLINK Article 10 hours agoUnited places huge order with Boeing to replace aging planesUnited Airlines said Tuesday that it ordered 100 new Boeing 787s, a large, twinaisle jetliner, to replace planes that are nearing retirement age and allow United to expand its international flying. United also added to its order book for the smaller Boeing 737 Max, which is used on domestic flights. The companies did not disclose financial terms of the REPLACEDLINK Article 11 hours agoEU reels as scandal tarnishes parliament's credibilityBRUSSELS AP The European Unions parliament was reeling Tuesday with its",0
btc_d7e0993b85c2f7af2d874be36c758655_train337,"credibility under threat, as a corruption scandal damaged lawmakers careers and fingers were pointed at Qatari officials accusedRead Article Latest Stock Market News 5 hours agoNew FTX CEO says lax oversight, bad decisions caused failure5 hours agoFlorida Senate passes property insurance overhaul6 hours agoWall Street closes higher after inflation cooled in November7 hours agoHow major US stock indexes fared Tuesday 12 13 20228 hours agoFTX's BankmanFried charged by US for scheme to defraud9 hours agoWhat is Market Structure in Trading?13 hours agoInstitutional Selling Is No Headwind For Nike 13 hours agoStocks open sharply higher as inflation cools in November14 hours agoMullen Automotive Shifts Into Higher Gear14 hours agoInvesting Inheritance: Creating a Cycle of Wealth14 hours agoMillennial Money: Prepping to buy a home or invest in 2023?16 hours agoSEC",0
btc_d7e0993b85c2f7af2d874be36c758655_train338,"charges former FTX CEO with defrauding crypto investors Free Email Newsletter Sign up to receive the latest headlines and analysts' recommendations for your stocks with our free daily email newsletter: Your Email Address Sector Performance Popular Articles14 hours ago December 13th 2022 9:00AMInvesting Inheritance: Creating a Cycle of Wealth1 days agoHow to Play Apple and Amazon Heading in 20231 days agoCostco vs Amazon: an end of the year showdown1 days agoThree SmallCap Biotech Stocks to Consider Now 1 days agoCan Pfizer, Johnson Johnson Continue Outperforming the Index?Stock Ideas9 hours ago December 13th 2022 2:00PMWhat is Market Structure in Trading?14 hours agoMullen Automotive Shifts Into Higher Gear21 hours agoWhy the Cracker Barrel Selloff Looks Overcooked22 hours agoCoinbase Global Stock is a Falling Meat Cleaver 22 hours agoIt's Still Too",0
btc_d7e0993b85c2f7af2d874be36c758655_train339,"Soon to Shop for Kohl's StockInstant Alerts16 minutes ago December 13th 2022 11:12PMShort Interest in Ferrovial, REPLACEDLINK OTCMKTS:FRRVY Drops By REPLACEDLINK minutes agoShort Interest in Ferrovial, REPLACEDLINK OTCMKTS:FRRVY Drops By REPLACEDLINK minutes agoOMRON Co. OTCMKTS:OMRNY Short Interest Down REPLACEDLINK in November57 minutes agoAB Electrolux publ OTCMKTS:ELUXY Short Interest Down REPLACEDLINK in November1 hour agoBrf REPLACEDLINK NYSE:BRFS Sees Large Growth in Short Interest1 hour agoSendas Distribuidora REPLACEDLINK NYSE:ASAI Sees Significant Increase in Short Interest Popular StocksCompanyCurrent PricePrice ChangeAAPLApple REPLACEDLINK REPLACEDLINK Platforms, REPLACEDLINK REPLACEDLINK REPLACEDLINK REPLACEDLINK REPLACEDLINK REPLACEDLINK Inc REPLACEDLINK REPLACEDLINK Group Holding REPLACEDLINK Micro Devices, REPLACEDLINK REPLACEDLINK REPLACEDLINK Technology, REPLACEDLINK REPLACEDLINK Growth REPLACEDLINK REPLACEDLINK Stocks Analyst RatingsCompanyBrokerageActionCNICanadian National RailwayCIBCDowngradeto NeutralOPADOfferpad Solutions REPLACEDLINK Bruyette WoodsDowngradeto UnderperformOPENOpendoor Technologies REPLACEDLINK Bruyette WoodsDowngradeto UnderperformCMPOCompoSecure, REPLACEDLINK ResearchInitiated Coverageat BuyTEXTerex REPLACEDLINK W. BairdBoost Price REPLACEDLINK",0
btc_d7e0993b85c2f7af2d874be36c758655_train340,"REPLACEDLINK DanielsMidland CompanyUBS GroupInitiated Coverageat BuyGPREGreen Plains REPLACEDLINK GroupInitiated Coverageat BuyAMTXAemetis, REPLACEDLINK GroupInitiated Coverageat NeutralMNTKMontauk Renewables, REPLACEDLINK GroupInitiated Coverageat SellVTNRVertex Energy, REPLACEDLINK GroupInitiated Coverageat NeutralFCELFuelCell Energy, REPLACEDLINK GroupInitiated Coverageat NeutralGEVOGevo, REPLACEDLINK GroupInitiated Coverageat NeutralSee All Analyst Ratings Today's Top GainersCompanyPrice ChangeIndicatorMMNDMastermind, REPLACEDLINK CoverageGap UpHigh Trading VolumeLSPRULarkspur Health Acquisition REPLACEDLINK CoverageGap UpEJMLLFantex, REPLACEDLINK UpOPGNOpGen, REPLACEDLINK ReportNews CoverageGap UpHigh Trading VolumeCERPQCereplast, REPLACEDLINK DownHigh Trading VolumeVINCVincerx Pharma, REPLACEDLINK CoveragePositive NewsGap UpHigh Trading VolumeNCPLNetcapital REPLACEDLINK CoverageGap UpHigh Trading VolumeWZZZYWizz Air Holdings REPLACEDLINK ReportPositive NewsGap UpISCOInternational Stem Cell REPLACEDLINK DownSISIShineco, REPLACEDLINK Interest News CoveragePositive NewsGap UpHigh Trading VolumePHCFPuhui Wealth Investment Management REPLACEDLINK REPLACEDLINK SplitPositive NewsGap DownHigh Trading VolumeLMAOULMF Acquisition Opportunities, REPLACEDLINK UpHigh Trading VolumeSee More Top Gainers Today's Top LosersCompanyPrice ChangeIndicatorEOSEWEos Energy Enterprises, Inc. REPLACEDLINK NewsGap DownHigh Trading VolumeQTNTQuotient Limited REPLACEDLINK Interest Gap",0
btc_d7e0993b85c2f7af2d874be36c758655_train341,"DownHigh Trading VolumeHCYTDHCYTE, Inc. REPLACEDLINK DownHigh Trading VolumeGYYMFThe Gym Group plc REPLACEDLINK Interest Gap DownCPHRFCipher Pharmaceuticals Inc. REPLACEDLINK DownHigh Trading VolumeCTKCooTek Cayman Inc. REPLACEDLINK EarningsGap DownHigh Trading VolumeBLUMYBlue Moon Group Holdings Limited REPLACEDLINK DownAWLCFAwilco Drilling PLC REPLACEDLINK SplitNews CoveragePositive NewsGap DownLXILFLXI REIT plc REPLACEDLINK Interest Gap DownAVYAAvaya Holdings Corp. REPLACEDLINK CoverageGap DownHigh Trading VolumeARBKArgo Blockchain plc REPLACEDLINK Interest News CoverageGap DownHigh Trading VolumeHARPHarpoon Therapeutics, Inc. REPLACEDLINK Interest News CoverageGap DownHigh Trading VolumeSee More Top Losers Get 30 Days of MarketBeat All Access Free Sign up for MarketBeat All Access to gain access to MarketBeat's full suite of research tools: BestinClass Portfolio Monitoring View the latest news, buy sell ratings, SEC filings and insider transactions for your stocks. Compare your portfolio performance to leading indices and get personalized stock",0
btc_d7e0993b85c2f7af2d874be36c758655_train342,"ideas based on your portfolio. Stock Ideas and Recommendations Get daily stock ideas from topperforming Wall Street analysts. Get short term trading ideas from the MarketBeat Idea Engine. View which stocks are hot on social media with MarketBeat's trending stocks report. Advanced Stock Screeners and Research Tools Identify stocks that meet your criteria using seven unique stock screeners. See what's happening in the market right now with MarketBeat's realtime news feed. Export data to Excel for your own analysis. Start Your 30Day Free Trial Sign in to your free account to enjoy these benefits Indepth profiles and analysis for 20,000 public companies. Realtime analyst ratings, insider transactions, earnings data, and more. Our daily ratings and market update email newsletter. Sign in to your free account to enjoy all",0
btc_d7e0993b85c2f7af2d874be36c758655_train343,"that MarketBeat has to offer. Sign In Create Account Your Email Address: Email Address Required Your Password: Password Required or Sign in with Facebook Sign in with Google Forgot your password? Your Email Address: Please enter your email address. Please enter a valid email address Choose a Password: Please enter your password. Your password must be at least 8 characters long and contain at least 1 number, 1 letter, and 1 special character. Create My Account Free or Sign in with Facebook Sign in with Google By creating a free account, you agree to our terms of service. This site is protected by reCAPTCHA and the Google Privacy Policy and Terms of Service apply.",0
ransomwhere_notes_1636545579440readme (1).txt_train344,ALL YOUR DOCUMENTS PHOTOS DATABASES AND OTHER IMPORTANT FILES HAVE BEEN ENCRYPTED! Your files are NOT damaged! Your files are modified only. This modification is reversible. The only 1 way to decrypt your files is to receive the private key and decryption program. Any attempts to restore your files with the third party software will be fatal for your files! To receive the private key and decryption program follow the instructions below: 1. Download Tor Browser from REPLACEDLINK and install it. 2. In the Tor Browser open your personal page here: REPLACEDLINK Note! This page is available via Tor Browser only. Also you can use temporary addresses on your personal page without using Tor Browser: REPLACEDLINK REPLACEDLINK REPLACEDLINK REPLACEDLINK Note! These are temporary addresses! They will be available,1
diy_Wearable Shoe Phone_train345,"Introduction: Wearable Shoe Phone
Any sane geek would think that something as cool as Maxwell Smart's shoephone would be everywhere. You'd think there'd be a company or two selling them online, and the internet would be filled with hobbyists boasting about how proud they are of them.
But it's only ever been done once. That's right, there has only ever been one wearable working shoephone made. And it was made by a guy named Dr Paul GardnerStephen in Adelaide in the world's sexiest country, who hasn't yet fully documented how he did it here. He also made a shoe bluetoothheadset, and thankfully he provided plenty of details. If you're ever looking to make a shoephone that's a little more technical than mine, he's the guy to talk to.
Anyway, due to",0
diy_Wearable Shoe Phone_train346,"the detail he provides, this instructable is largely based on Paul's shoeheadset, REPLACEDLINK with a phone.
Things you'll need:
1. A nicelooking pair of shoes with wooden heels. The heels need to be big enough to fit a box 77x43x17 mm. If they cant, you'll have bits sticking out.
2. A Panasonic GD55. REPLACEDLINK a SERIOUSLY tiny phone.
3. Big feet to put in the big shoes
This is where I got it all:
1. Shoes from a local op shop. I had to go to a few to find something that was good, but I found them eventually 10
2. Phone from Ebay. And it came with a free headset 46
3. REPLACEDLINK well, I've had them for a REPLACEDLINK Tools:
1. Dremel
2. Kitchen knife and fork
3. Strong glue Liquid Nails
4. A tiny little Hex screwdriver
5.",0
diy_Wearable Shoe Phone_train347,"A drill
6. A jigsaw
To make sure your shoe has wooden heels, look at the side of the shoe. You should be able to see a small line between the base of the heel and the wooden bit.
Or, if you're lazy, you can just buy this one on eBay.
Step 1: Opening the Shoe
The rubber base of the heel should be attached by some nails four in my case and some nice strong glue. Slide something thin between the wood and the rubber, and then gradually try to prise it away.
I started with a craft knife, widened the gap until I could use a dinner knife, widened the gap further, then inserted a fork. I used the fork as a crowbar, and finally managed to prise the rubber from the",0
diy_Wearable Shoe Phone_train348,"bottom.
Keep the rubber bit somewhere safe.
Now do the exact same thing with the wooden bit. You should now have three pieces the shoe, the wooden heel, and and rubber heelsole. Put them all aside for a bit.
Step 2: Preparing the Phone
Remove the battery at the back of the phone. There are two screws, bottom left and bottom right, that are both covered by small stickers. Remove the stickers.
Note that the screws require tiny hex REPLACEDLINK If you already have one GREAT otherwise, take the phone to your local hardware store and show them they should be able to find what you want.
Remove the screws, and then remove the phone's front face. Up the top of the circuit board, you might notice another little screw remove it with the",0
diy_Wearable Shoe Phone_train349,"same screwdrivers.
Make sure to set the three screws aside somewhere safe.
Now you'll need to git off the phone's aerial. I just used a saw, and then sanded the stub back so it was almost flush with the phone. A tiny piece should fall out from the centre of the aerial, so it now has a nice hole in it. Solder a wire about 10cm long to the aerial's contact on the circuit board, and feed this wire through the hole where the aerial used to be.
You might like to spraypaint the front of the phone's case black now just make sure you cover the screen with masking tape. I was silly, and waited until the phone was put back together.
Once you've put the phone back together, turn it",0
diy_Wearable Shoe Phone_train350,"on and make sure you're getting reception and make sure you have a SIM card in the phone.
The phone is now ready to be put inside the shoe.
Step 3: Making a Hole in the Shoe
Mark the area in the wooden heel the needs to be cut out to fit the phone. Make sure you have some way of charging the phone up. Drill big holes at the corners, and use a Jigsaw to cut yourself a hole.
Make sure the phone fits in the hole. Now you can glue and or nail the wooden heel back onto the shoe.
Now it's time for you to do a bit of thinking:
Is your shoe going to be worn anywhere besides nice carpeted areas? If so, you'll want the phone to be completely",0
diy_Wearable Shoe Phone_train351,"covered by rubber, and you'll need to work out how you'll see the phone's screen etc. I'd recommend making a removable flap in the rubber, but still make sure you have easy access to the 'answer' and 'hang up' buttons at all time.
If, like me, your shoephone is more for show, and doesn't need to be taken over rough terrain, just cut a hole in the rubber sole a little bit smaller than the phone just big enough to allow access to the buttons and the screen. I used a simple craftknife for this.
Step 4: Putting the Phone in the Shoe
This is when I finally spraypainted the phone, after putting it back together. Now put a little bit of hot glue underneath the phone, and put it in",0
diy_Wearable Shoe Phone_train352,"place inside the shoe.
Then all you need to do is reattach the rubber heel. I used a combination of nails and liquid nails a strong all purpose slowdrying glue.
Finally, clamp everything down, and go to sleep. When you wake up, it'll be good. If you don't wait, it'll fall apart.
Step 5: Final Notes
Just so everyone knows, I have no experience with anything like this, besides the NESBlinky on this site, and my other instructable. I've never disassembled shoes, or anything like that.
I'm probably doing things the silly way if you can think of a better way to do things like this, by all means try it out. And tell me I'd love to improve my design.
I'd also like to say that if you're not careful, you could easily",0
diy_Wearable Shoe Phone_train353,"ruin the phone or the shoes. So be careful.
Finally, if anyone has any crazy ideas, please tell me. I'm considering turning the left shoe into an mp3 player, but I'm not sure how silly I'd look with a cable running from my shoe to my REPLACEDLINK Stay tuned or subscribe to me and wait for ShoePhone REPLACEDLINK where the phone will be completely concealed, and buttons will have to be moved. It'll be a lot more complicated, but the result will be six times better :
48 Comments
7 years ago
first time i saw this it made me lagh but you shold use a nokia it wold survive a nukela bomb
13 years ago on Introduction
you from australia, i think the phone said 'yes optus'
Reply 13 years ago on Introduction
Very observant",0
diy_Wearable Shoe Phone_train354,":
Reply 13 years ago on Introduction
thanks :
Reply 11 years ago on Introduction
go australia!
11 years ago on Introduction
whats a shoeduh?
11 years ago on Introduction
Interesting concept! Buuut I think I would never eat at your place no offense : hahaha.
13 years ago on Introduction
Try adding a feature that you can use your big toe to answer.
Reply 11 years ago on Introduction
LOL! Yeah, that's a great idea. : D
12 years ago on Introduction
I don't want any dog poo in my ear.
12 years ago on Introduction
must blow to step in dog sht
13 years ago on Introduction
some one should make something like this must its a roller skate and its motorized that would be awsome
13 years ago on Introduction
what happens if you step on something or it goes off ringing??
13 years ago on",0
diy_Wearable Shoe Phone_train355,"Introduction
It's will be good for the new 007 movie.
13 years ago on Step 5
rad
13 years ago on Introduction
Get Smart.
13 years ago on Introduction
Here's a crazy idea . . . Try getting on a plane wearing this. I'm pretty certain you'd immediately become the centre of attention ;
Reply 13 years ago on Introduction
lolllll, could you imagine seeing that on tv?, that would be greatttt
Reply 13 years ago on Introduction
Of course, it is even more fun to use in real life, including when an interview about the shoe phone gets interrupted by the shoe phone ringing. Although the strangest moment so far would have to be when it first rang when I was driving.
Dr. Paul GardnerStephen
Reply 13 years ago on Introduction
did you pull over to answer it?, lol",0
clean_data_prose_299.txt_train356,"Project Gutenberg's Tales From Two Hemispheres, by Hjalmar Hjorth Boysen This eBook is for the use of anyone anywhere at no cost and with
almost no restrictions whatsoever. You may copy it, give it away or
reuse it under the terms of the Project Gutenberg License included
with this eBook or online at REPLACEDLINK Title: Tales From Two Hemispheres Author: Hjalmar Hjorth Boysen Posting Date: July 12, 2008 EBook 299
Release Date: July, 1995 Language: English Character set encoding: ASCII START OF THIS PROJECT GUTENBERG EBOOK TALES FROM TWO HEMISPHERES Produced by Charles Keller TALES FROM TWO HEMISPHERES By Hjalmar Hjorth Boysen 1877 CONTENTS THE MAN WHO LOST HIS NAME THE STORY OF AN OUTCAST A GOODFORNOTHING A SCIENTIFIC VAGABOND TRULS, THE NAMELESS ASATHOR'S VENGEANCE TALES FROM TWO HEMISPHERES. THE MAN WHO",0
clean_data_prose_299.txt_train357,"LOST HIS NAME. ON the second day of June, 186, a young Norseman, Halfdan Bjerk
by name, landed on the pier at Castle Garden. He passed through the
straight and narrow gate where he was asked his name, birthplace, and
how much money he had,at which he grew very much frightened. And your destination?demanded the grufflooking functionary at the
desk. America, said the youth, and touched his hat politely. Do you think I have time for joking? roared the official, with an
oath. The Norseman ran his hand through his hair, smiled his timidly
conciliatory smile, and tried his best to look brave; but his hand
trembled and his heart thumped away at an alarmingly quickened tempo. Put him down for Nebraska! cried a stout redcheeked individual
inwrapped in the mingled fumes of tobacco and whisky",0
clean_data_prose_299.txt_train358,"whose function it
was to open and shut the gate. There ain't many as go to Nebraska. All right, Nebraska. The gate swung open and the pressure from behind urged the timid
traveler on, while an extra push from the gatekeeper sent him flying in
the direction of a board fence, where he sat down and tried to realize
that he was now in the land of liberty. Halfdan Bjerk was a tall, slenderlimbed youth of very delicate frame;
he had a pair of wonderfully candid, unreflecting blue eyes, a smooth,
clear, beardless face, and soft, wavy light hair, which was pushed back
from his forehead without parting. His mouth and chin were well cut, but
their lines were, perhaps, rather weak for a man. When in repose, the
ensemble of his features was exceedingly pleasing and",0
clean_data_prose_299.txt_train359,"somehow reminded
one of Correggio's St. John. He had left his native land because he was
an ardent republican and was abstractly convinced that man, generically
and individually, lives more happily in a republic than in a monarchy.
He had anticipated with keen pleasure the large, freely breathing life
he was to lead in a land where every man was his neighbor's brother,
where no senseless traditions kept a jealous watch over obsolete
systems and shrines, and no chilling prejudice blighted the spontaneous
blossoming of the soul. Halfdan was an only child. His father, a poor government official, had
died during his infancy, and his mother had given music lessons, and
kept boarders, in order to gain the means to give her son what",0
Sage_Sage2.0_!Recovery_[].html_train360,"Need help with translation?? Use REPLACEDLINK ATTENTION! ALL YOUR FILES WERE ENCRYPTED! PLEASE READ THIS MESSAGE CAREFULLY All your important and critical files as well as databases, images and videos
and so on were encrypted by software known as SAGE! SAGE REPLACEDLINK uses military grade elliptic curve cryptography and you have no
chances restoring your files without our help! But if you follow our instructions we guarantee that you can restore all your
files quickly and safely! To get the instructions open any of this temporary links in your browser: REPLACEDLINK REPLACEDLINK This links are temporary and will stop working after some time, so if you
can't open these links, you can use TOR Browser The TOR Browser is available on the official website: REPLACEDLINK Just open this site, click on the",1
Sage_Sage2.0_!Recovery_[].html_train361,"Download Tor button and follow the
installation instructions, then use it to open the following link: REPLACEDLINK Please be sure to copy this instruction text and links to your notepad to
avoid losing it",1
Cerber_2017-01-05__[]_README_.hta_train362,"Can't you find the necessary files? Is the content of your files not readable? It is normal because the files' names and the data in your files have been
encrypted by Cerber Ransomware. It means your files are NOT damaged! Your files are modified only. This
modification is reversible. From now it is not possible to use your files until they will be decrypted. The only way to decrypt your files safely is to buy the special decryption
software Cerber Decryptor. Any attempts to restore your files with the thirdparty software will be fatal
for your files! You can proceed with purchasing of the decryption software at your personal
page: Please REPLACEDLINK 456789ABCDEF0123 If this page cannot be opened click here to get a new address of your
personal page. If the address of",1
Cerber_2017-01-05__[]_README_.hta_train363,"your personal page is the same as before after you tried to
get a new one, you can try to get a new address in one hour. At this page you will receive the complete instructions how to buy the
decryption software for restoring all your files. Also at this page you will be able to restore any one file for free to be sure
Cerber Decryptor will help you. If your personal page is not available for a long period there is another way
to open your personal page installation and use of Tor Browser: 1. run your Internet browser if you do not know what it is run the Internet Explorer; 2. enter or copy the address REPLACEDLINK REPLACEDLINK into the address bar of your browser and press ENTER; 3.",1
Cerber_2017-01-05__[]_README_.hta_train364,"wait for the site loading; 4. on the site you will be offered to download Tor Browser; download and run it, follow the installation instructions, wait until the installation is completed; 5. run Tor Browser; 6. connect with the button Connect if you use the English version; 7. a normal Internet browser window will be opened after the initialization; 8. type or copy the address REPLACEDLINK 456789ABCDEF0123 in this browser address bar; 9. press ENTER; 10. the site should be loaded; if for some reason the site is not loading wait for a moment and try again. If you have any problems during installation or use of Tor Browser, please,
visit REPLACEDLINK and type request in the search bar Install Tor
Browser Windows and you will find a lot of",1
Cerber_2017-01-05__[]_README_.hta_train365,"training videos about Tor Browser
installation and use. Additional information: You will find the instructions REPLACEDLINK for restoring your files in
any folder with your encrypted files. The instructions REPLACEDLINK in the folders with your encrypted files are
not viruses! The instructions REPLACEDLINK will help you to decrypt your
files. Remember! The worst situation already happened and now the future of your
files depends on your determination and speed of your actions.",1
